time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,P
6.229,-0.32,-0.03,0.94,-0.00,-0.00,0.00,0.00,-0.00,-0.00,0.00
6.231,-0.32,-0.03,0.94,0.01,-0.00,0.01,0.00,-0.00,-0.00,0.00
6.287,-0.32,-0.03,0.94,0.01,-0.00,0.01,0.00,-0.00,-0.00,0.00
6.29,-0.32,-0.03,0.94,0.01,-0.00,0.01,0.00,-0.00,0.00,0.00
6.292,-0.32,-0.03,0.94,0.00,-0.00,-0.00,0.00,-0.00,0.00,0.00
6.346,-0.32,-0.03,0.94,0.00,-0.00,-0.00,0.00,-0.00,0.00,0.00
6.349,-0.32,-0.03,0.94,0.00,-0.00,-0.00,0.00,-0.00,-0.00,0.00
6.35,-0.32,-0.03,0.94,-0.01,0.00,0.00,0.00,-0.00,-0.00,0.00
6.406,-0.32,-0.03,0.94,-0.01,0.00,0.00,0.00,-0.00,-0.00,0.00
6.409,-0.32,-0.03,0.94,-0.00,0.00,0.00,0.00,-0.00,-0.00,0.00
6.411,-0.32,-0.03,0.94,-0.00,0.00,0.00,-0.00,-0.00,-0.00,0.00
6.464,-0.32,-0.03,0.94,-0.00,0.00,0.00,-0.00,-0.00,-0.00,0.00
6.466,-0.32,-0.03,0.94,-0.00,0.00,0.00,-0.00,-0.00,-0.00,0.00
6.467,-0.32,-0.03,0.94,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,0.00
6.586,-0.32,-0.03,0.94,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,0.00
6.589,-0.32,-0.03,0.94,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,0.00
6.591,-0.32,-0.03,0.94,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,0.00
6.646,-0.32,-0.03,0.94,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,0.00
6.648,-0.32,-0.03,0.94,-0.00,-0.00,-0.00,-0.00,-0.00,0.00,0.00
6.649,-0.32,-0.03,0.94,-0.00,-0.00,0.00,-0.00,-0.00,0.00,0.00
6.703,-0.32,-0.03,0.94,-0.00,-0.00,0.00,-0.00,-0.00,0.00,0.00
6.704,-0.32,-0.03,0.94,-0.00,-0.00,0.00,-0.00,-0.00,-0.00,0.00
6.704,-0.32,-0.03,0.94,-0.00,-0.01,0.00,-0.00,-0.00,-0.00,0.00
6.766,-0.32,-0.03,0.94,-0.00,-0.01,0.00,-0.00,-0.00,-0.00,0.00
6.768,-0.32,-0.03,0.94,-0.00,-0.01,0.00,0.00,-0.00,-0.00,0.00
6.768,-0.32,-0.03,0.94,-0.00,-0.00,0.01,0.00,-0.00,-0.00,0.00
6.825,-0.32,-0.03,0.94,0.00,0.00,0.01,0.00,-0.00,-0.00,0.00
6.827,-0.32,-0.03,0.95,0.00,0.00,0.01,0.00,-0.00,-0.00,0.00
6.829,-0.32,-0.03,0.95,0.00,0.00,0.01,-0.00,-0.00,0.00,0.00
6.884,-0.32,-0.03,0.94,0.00,0.00,0.01,-0.00,-0.00,0.00,0.00
6.887,-0.32,-0.03,0.94,0.00,0.00,0.01,0.00,-0.00,-0.00,0.00
6.889,-0.32,-0.03,0.94,-0.00,-0.00,0.00,0.00,-0.00,-0.00,0.00
6.945,-0.32,-0.03,0.94,-0.00,-0.00,0.00,-0.00,-0.00,-0.00,0.00
6.949,-0.32,-0.03,0.94,-0.00,-0.01,-0.00,-0.00,-0.00,-0.00,0.00
6.95,-0.32,-0.03,0.94,-0.00,-0.01,-0.00,-0.00,-0.00,-0.00,0.00
7.003,-0.32,-0.03,0.94,-0.00,-0.01,-0.00,-0.00,-0.00,0.00,0.00
7.004,-0.32,-0.03,0.94,-0.00,-0.01,-0.00,-0.00,-0.00,0.00,0.00
7.005,-0.32,-0.03,0.94,-0.01,-0.00,-0.00,-0.00,-0.00,0.00,0.00
7.063,-0.32,-0.03,0.94,-0.01,-0.00,-0.00,-0.00,-0.00,0.00,0.00
7.066,-0.32,-0.03,0.94,-0.01,-0.00,-0.00,-0.00,-0.00,0.00,0.00
7.068,-0.32,-0.03,0.94,-0.00,-0.00,-0.00,-0.00,-0.00,0.00,0.00
7.183,-0.32,-0.03,0.94,-0.00,-0.00,-0.00,-0.00,-0.00,0.00,0.00
7.187,-0.32,-0.03,0.94,-0.00,0.00,-0.00,-0.00,-0.00,0.00,0.00
7.189,-0.32,-0.03,0.94,-0.00,0.00,-0.00,0.00,0.00,-0.00,0.00
7.241,-0.32,-0.03,0.94,-0.00,0.00,-0.00,0.00,0.00,-0.00,0.00
7.25,-0.32,-0.03,0.94,-0.00,0.00,-0.00,0.00,-0.00,0.00,0.00
7.252,-0.32,-0.03,0.94,-0.00,-0.01,-0.00,0.00,-0.00,0.00,0.00
7.304,-0.32,-0.03,0.94,-0.00,-0.01,-0.00,0.00,-0.00,0.00,0.00
7.305,-0.32,-0.03,0.94,-0.00,-0.01,-0.00,-0.00,-0.00,-0.00,0.00
7.305,-0.32,-0.03,0.94,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,0.00
7.363,-0.32,-0.03,0.94,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,0.00
7.364,-0.32,-0.03,0.94,-0.00,-0.00,-0.00,0.00,-0.00,0.00,0.00
7.365,-0.32,-0.03,0.94,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00
7.422,-0.32,-0.03,0.94,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00
7.425,-0.32,-0.03,0.94,0.00,-0.00,0.00,-0.00,-0.00,0.00,0.00
7.427,-0.32,-0.03,0.94,0.00,0.00,-0.00,-0.00,-0.00,0.00,0.00
7.482,-0.32,-0.03,0.94,0.00,0.00,-0.00,-0.00,-0.00,0.00,0.00
7.493,-0.32,-0.03,0.94,0.00,0.00,-0.00,-0.00,-0.00,0.00,0.00
7.495,-0.32,-0.03,0.94,-0.00,0.00,-0.01,-0.00,-0.00,0.00,0.00
7.552,-0.32,-0.03,0.94,-0.00,0.00,-0.01,0.00,-0.00,0.00,0.00
7.554,-0.32,-0.03,0.94,-0.00,0.00,-0.01,0.00,-0.00,0.00,0.00
7.555,-0.32,-0.03,0.94,0.00,-0.00,-0.00,0.00,-0.00,0.00,0.00
7.6,-0.32,-0.03,0.94,0.00,-0.00,-0.00,0.00,-0.00,-0.00,0.00
7.601,-0.32,-0.03,0.94,0.00,-0.00,-0.00,0.00,-0.00,-0.00,0.00
7.602,-0.32,-0.03,0.94,-0.01,-0.00,0.00,0.00,-0.00,-0.00,0.00
7.673,-0.32,-0.03,0.94,-0.01,-0.00,0.00,0.00,-0.00,-0.00,0.00
7.674,-0.32,-0.03,0.94,-0.00,-0.00,0.00,0.00,-0.00,-0.00,0.00
7.675,-0.32,-0.03,0.94,-0.00,-0.00,0.00,-0.00,-0.00,0.00,0.00
7.781,-0.32,-0.03,0.94,-0.00,-0.00,0.00,-0.00,-0.00,0.00,0.00
7.783,-0.32,-0.03,0.94,-0.00,0.00,-0.00,-0.00,-0.00,0.00,0.00
7.784,-0.32,-0.03,0.94,-0.00,0.00,-0.00,0.00,-0.00,-0.00,0.00
7.857,-0.32,-0.03,0.94,-0.00,0.00,-0.00,0.00,-0.00,-0.00,0.00
7.862,-0.32,-0.03,0.94,-0.00,0.00,-0.00,0.00,-0.00,0.00,0.00
7.864,-0.32,-0.03,0.94,-0.00,0.00,-0.00,0.00,-0.00,0.00,0.00
7.897,-0.32,-0.03,0.94,-0.00,0.00,-0.00,0.00,-0.00,0.00,0.00
7.898,-0.32,-0.03,0.94,-0.00,0.00,-0.00,0.00,-0.00,0.00,0.00
7.898,-0.32,-0.03,0.94,0.00,-0.00,-0.01,0.00,-0.00,0.00,0.00
7.959,-0.32,-0.03,0.94,0.00,-0.00,-0.01,0.00,-0.00,0.00,0.00
7.96,-0.32,-0.03,0.94,0.00,-0.00,-0.01,-0.00,-0.00,-0.00,0.00
7.961,-0.32,-0.03,0.94,-0.01,0.00,0.00,-0.00,-0.00,-0.00,0.00
8.023,-0.32,-0.03,0.94,-0.01,0.00,0.00,-0.00,-0.00,-0.00,0.00
8.026,-0.32,-0.03,0.94,-0.01,0.00,-0.00,-0.00,-0.00,-0.00,0.00
8.027,-0.32,-0.03,0.94,-0.01,0.00,-0.00,0.00,-0.00,0.00,0.00
8.078,-0.32,-0.03,0.94,-0.01,0.00,-0.00,-0.00,-0.00,0.00,0.00
8.08,-0.32,-0.03,0.94,-0.01,0.00,-0.00,-0.00,-0.00,0.00,0.00
8.08,-0.32,-0.03,0.94,0.00,-0.00,0.00,-0.00,-0.00,0.00,0.00
8.147,-0.32,-0.03,0.94,0.00,-0.00,0.00,-0.00,-0.00,0.00,0.00
8.149,-0.32,-0.03,0.94,0.00,-0.00,0.00,0.00,-0.00,-0.00,0.00
8.15,-0.32,-0.03,0.94,0.00,-0.00,-0.00,0.00,-0.00,-0.00,0.00
8.201,-0.32,-0.03,0.94,0.00,-0.00,-0.00,0.00,-0.00,-0.00,0.00
8.204,-0.32,-0.03,0.94,0.00,-0.00,-0.00,0.00,-0.00,-0.00,0.00
8.206,-0.32,-0.03,0.94,0.00,0.00,-0.00,0.00,-0.00,-0.00,0.00
8.319,-0.32,-0.03,0.94,0.00,0.00,-0.00,0.00,-0.00,-0.00,0.00
8.323,-0.32,-0.03,0.94,0.00,0.00,-0.00,-0.00,-0.00,0.00,0.00
8.324,-0.32,-0.03,0.94,0.01,-0.00,0.00,-0.00,-0.00,0.00,0.00
8.377,-0.32,-0.03,0.94,0.01,-0.00,0.00,-0.00,-0.00,0.00,0.00
8.379,-0.32,-0.03,0.94,0.00,-0.00,0.00,-0.00,-0.00,0.00,0.00
8.38,-0.32,-0.03,0.94,0.00,-0.00,0.00,-0.00,-0.00,-0.00,0.00
8.452,-0.32,-0.03,0.94,0.00,-0.00,0.00,-0.00,-0.00,-0.00,0.00
8.455,-0.32,-0.03,0.94,0.00,-0.00,0.00,0.00,0.00,0.00,0.00
8.456,-0.32,-0.03,0.94,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00
8.497,-0.32,-0.03,0.94,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00
8.501,-0.32,-0.03,0.94,-0.00,-0.00,0.00,-0.00,-0.00,-0.00,0.00
8.503,-0.32,-0.03,0.94,-0.01,-0.00,0.00,-0.00,-0.00,-0.00,0.00
8.558,-0.32,-0.03,0.94,-0.01,-0.00,0.00,-0.00,-0.00,-0.00,0.00
8.561,-0.32,-0.03,0.94,-0.01,-0.00,0.00,-0.00,-0.00,0.00,0.00
8.562,-0.32,-0.03,0.94,-0.01,-0.01,0.00,-0.00,-0.00,0.00,0.00
8.62,-0.32,-0.03,0.94,-0.01,-0.01,0.00,-0.00,-0.00,0.00,0.00
8.623,-0.32,-0.03,0.94,-0.01,-0.01,0.00,0.00,-0.00,-0.00,0.00
8.624,-0.32,-0.03,0.94,-0.01,0.00,-0.00,0.00,-0.00,-0.00,0.00
8.676,-0.32,-0.03,0.94,-0.01,0.00,-0.00,-0.00,-0.00,-0.00,0.00
8.679,-0.32,-0.03,0.94,-0.01,0.00,-0.00,-0.00,-0.00,-0.00,0.00
8.681,-0.32,-0.03,0.94,-0.00,0.00,-0.00,-0.00,-0.00,-0.00,0.00
8.736,-0.32,-0.03,0.94,-0.00,0.00,-0.00,-0.00,-0.00,-0.00,0.00
8.738,-0.32,-0.03,0.94,0.00,0.00,0.00,-0.00,-0.00,-0.00,0.00
8.74,-0.32,-0.03,0.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8.795,-0.32,-0.03,0.94,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00
8.799,-0.32,-0.03,0.94,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00
8.801,-0.32,-0.03,0.94,-0.00,-0.00,-0.00,0.00,-0.00,-0.00,0.00
8.916,-0.32,-0.03,0.94,-0.00,-0.00,-0.00,0.00,-0.00,-0.00,0.00
8.944,-0.32,-0.03,0.94,-0.00,-0.00,-0.00,0.00,-0.00,0.00,0.00
8.944,-0.32,-0.03,0.94,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00
8.978,-0.32,-0.03,0.94,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00
8.979,-0.32,-0.03,0.94,0.00,-0.00,0.00,0.00,-0.00,-0.00,0.00
8.98,-0.32,-0.03,0.94,-0.00,-0.00,0.00,0.00,-0.00,-0.00,0.00
9.035,-0.32,-0.03,0.94,-0.00,-0.00,0.00,0.00,-0.00,-0.00,0.00
9.037,-0.32,-0.03,0.94,-0.00,-0.00,0.00,0.00,-0.00,-0.00,0.00
9.037,-0.32,-0.03,0.94,-0.00,-0.00,-0.00,0.00,-0.00,-0.00,0.00
9.096,-0.32,-0.03,0.94,-0.00,-0.00,-0.00,0.00,-0.00,-0.00,0.00
9.099,-0.32,-0.03,0.94,-0.00,-0.00,-0.00,0.00,-0.00,-0.00,0.00
9.1,-0.32,-0.03,0.94,0.00,-0.00,-0.01,0.00,-0.00,-0.00,0.00
9.164,-0.32,-0.03,0.94,0.00,-0.00,-0.01,0.00,-0.00,-0.00,0.00
9.167,-0.32,-0.03,0.94,0.00,-0.00,-0.01,0.00,-0.00,0.00,0.00
9.168,-0.32,-0.03,0.94,-0.00,-0.00,-0.00,0.00,-0.00,0.00,0.00
9.214,-0.32,-0.03,0.94,-0.00,-0.00,-0.00,0.00,-0.00,0.00,0.00
9.218,-0.32,-0.03,0.94,-0.00,-0.00,-0.00,-0.00,-0.00,0.00,0.00
9.219,-0.32,-0.03,0.94,-0.00,0.00,-0.00,-0.00,-0.00,0.00,0.00
9.275,-0.32,-0.03,0.94,-0.00,0.00,-0.00,0.00,-0.00,0.00,0.00
9.277,-0.32,-0.03,0.94,-0.00,0.00,-0.00,0.00,-0.00,0.00,0.00
9.278,-0.32,-0.03,0.94,-0.00,-0.00,-0.01,0.00,-0.00,0.00,0.00
9.333,-0.32,-0.03,0.94,-0.00,-0.00,-0.01,0.00,-0.00,0.00,0.00
9.338,-0.32,-0.03,0.94,-0.00,-0.00,-0.01,0.00,-0.00,-0.00,0.00
9.34,-0.32,-0.03,0.94,-0.00,0.00,-0.01,0.00,-0.00,-0.00,0.00
9.351,-0.32,-0.03,0.94,0.00,-0.00,0.01,0.00,-0.00,-0.00,0.00
9.353,-0.32,-0.03,0.94,0.00,-0.00,0.01,0.00,-0.00,-0.00,0.00
9.356,-0.32,-0.03,0.94,0.00,-0.00,0.01,0.00,-0.00,-0.00,0.00
9.431,-0.32,-0.03,0.94,0.00,-0.00,0.01,0.00,-0.00,-0.00,0.00
9.433,-0.32,-0.03,0.94,0.00,-0.00,0.01,0.00,0.00,-0.00,0.00
9.434,-0.32,-0.03,0.94,-0.00,0.00,0.00,0.00,0.00,-0.00,0.00
9.512,-0.32,-0.03,0.94,-0.00,0.00,0.00,0.00,0.00,-0.00,0.00
9.515,-0.32,-0.03,0.94,-0.00,0.00,0.00,0.00,0.00,-0.00,0.00
9.516,-0.32,-0.03,0.94,-0.00,-0.00,0.00,0.00,0.00,-0.00,0.00
9.561,-0.32,-0.03,0.94,-0.00,-0.00,0.00,0.00,0.00,-0.00,0.00
9.563,-0.32,-0.03,0.94,-0.01,-0.00,-0.00,0.00,0.00,-0.00,0.00
9.564,-0.32,-0.03,0.94,-0.01,-0.00,-0.00,0.00,-0.00,-0.00,0.00
9.63,-0.32,-0.03,0.94,-0.01,-0.00,-0.00,0.00,-0.00,-0.00,0.00
9.633,-0.32,-0.03,0.94,-0.01,-0.00,-0.00,-0.00,-0.00,-0.00,0.00
9.635,-0.32,-0.03,0.94,-0.00,-0.00,0.00,-0.00,-0.00,-0.00,0.00
9.709,-0.32,-0.03,0.94,-0.00,-0.00,0.00,-0.00,-0.00,-0.00,0.00
9.712,-0.32,-0.03,0.94,0.00,0.00,-0.00,-0.00,-0.00,-0.00,0.00
9.712,-0.32,-0.03,0.94,0.00,0.00,-0.00,-0.00,-0.00,-0.00,0.00
9.757,-0.32,-0.03,0.94,0.00,0.00,-0.00,-0.00,-0.00,-0.00,0.00
9.76,-0.32,-0.03,0.94,-0.00,-0.01,-0.00,-0.00,-0.00,-0.00,0.00
9.76,-0.32,-0.03,0.94,-0.00,-0.01,-0.00,-0.00,-0.00,0.00,0.00
9.83,-0.32,-0.03,0.94,-0.00,-0.01,-0.00,-0.00,-0.00,0.00,0.00
9.833,-0.32,-0.03,0.94,-0.00,-0.01,-0.00,-0.00,-0.00,-0.00,0.00
9.835,-0.32,-0.03,0.94,-0.01,0.00,-0.00,-0.00,-0.00,-0.00,0.00
9.91,-0.32,-0.03,0.94,-0.01,0.00,-0.00,-0.00,-0.00,-0.00,0.00
9.914,-0.32,-0.03,0.94,-0.01,0.00,-0.00,-0.00,-0.00,-0.00,0.00
9.916,-0.32,-0.03,0.94,0.00,0.00,0.00,-0.00,-0.00,-0.00,0.00
9.96,-0.32,-0.03,0.94,0.00,0.00,0.00,-0.00,-0.00,-0.00,0.00
9.962,-0.32,-0.03,0.94,0.00,0.00,0.00,-0.00,0.00,-0.00,0.00
9.963,-0.32,-0.03,0.94,0.00,0.00,0.00,-0.00,0.00,-0.00,0.00
10.03,-0.32,-0.03,0.94,0.00,0.00,0.00,-0.00,0.00,-0.00,0.00
10.033,-0.32,-0.03,0.94,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00
10.035,-0.32,-0.03,0.94,-0.00,-0.00,-0.00,0.00,-0.00,-0.00,0.00
10.11,-0.32,-0.03,0.94,-0.00,-0.00,-0.00,0.00,-0.00,-0.00,0.00
10.111,-0.32,-0.03,0.94,-0.00,-0.00,-0.00,0.00,0.00,-0.00,0.00
10.112,-0.32,-0.03,0.94,-0.00,0.00,0.01,0.00,0.00,-0.00,0.00
10.152,-0.32,-0.03,0.95,-0.00,0.00,0.01,0.00,0.00,-0.00,0.00
10.153,-0.32,-0.03,0.95,-0.00,0.00,0.01,0.00,0.00,-0.00,0.00
10.154,-0.32,-0.03,0.95,0.00,-0.00,0.01,0.00,0.00,-0.00,0.00
10.229,-0.32,-0.03,0.94,0.00,-0.00,0.01,0.00,0.00,-0.00,0.00
10.232,-0.32,-0.03,0.94,0.00,-0.00,0.01,0.00,0.00,-0.00,0.00
10.233,-0.32,-0.03,0.94,0.00,-0.00,-0.00,0.00,0.00,-0.00,0.00
10.308,-0.32,-0.03,0.94,0.00,-0.00,-0.00,0.00,0.00,-0.00,0.00
10.311,-0.32,-0.03,0.94,0.00,-0.00,-0.00,-0.00,0.00,-0.00,0.00
10.312,-0.32,-0.03,0.94,-0.00,-0.01,0.00,-0.00,0.00,-0.00,0.00
10.387,-0.32,-0.03,0.94,-0.00,-0.01,0.00,-0.00,0.00,-0.00,0.00
10.389,-0.32,-0.03,0.94,-0.00,-0.01,0.00,-0.00,0.00,-0.00,0.00
10.389,-0.32,-0.03,0.94,-0.00,-0.00,-0.00,-0.00,0.00,-0.00,0.00
10.427,-0.32,-0.03,0.94,-0.00,-0.00,-0.00,-0.00,0.00,-0.00,0.00
10.429,-0.32,-0.03,0.94,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,0.00
10.43,-0.32,-0.03,0.94,-0.01,-0.00,-0.00,-0.00,-0.00,-0.00,0.00
10.506,-0.32,-0.03,0.94,-0.01,-0.00,-0.00,-0.00,-0.00,-0.00,0.00
10.508,-0.32,-0.03,0.94,-0.01,-0.00,-0.00,-0.00,-0.00,-0.00,0.00
10.509,-0.32,-0.03,0.94,-0.01,0.00,0.00,-0.00,-0.00,-0.00,0.00
10.588,-0.32,-0.03,0.94,-0.01,0.00,0.00,-0.00,-0.00,-0.00,0.00
10.59,-0.32,-0.03,0.94,-0.01,0.00,0.00,0.00,-0.00,-0.00,0.00
10.591,-0.32,-0.03,0.94,0.00,-0.00,-0.00,0.00,-0.00,-0.00,0.00
10.625,-0.32,-0.03,0.94,0.00,-0.00,-0.00,0.00,-0.00,-0.00,0.00
10.627,-0.32,-0.03,0.94,0.00,-0.00,-0.00,-0.00,-0.00,-0.00,0.00
10.628,-0.32,-0.03,0.94,0.00,-0.00,-0.00,-0.00,-0.00,-0.00,0.00
10.705,-0.32,-0.03,0.94,0.00,-0.00,-0.00,-0.00,-0.00,-0.00,0.00
10.709,-0.32,-0.03,0.94,0.00,-0.00,-0.00,-0.00,-0.00,-0.00,0.00
10.71,-0.32,-0.03,0.94,0.01,-0.00,-0.00,-0.00,-0.00,-0.00,0.00
10.786,-0.32,-0.03,0.94,0.01,-0.00,-0.00,-0.00,-0.00,-0.00,0.00
10.789,-0.32,-0.03,0.94,0.01,-0.00,-0.00,-0.00,0.00,-0.00,0.00
10.79,-0.32,-0.03,0.94,-0.00,-0.00,-0.00,-0.00,0.00,-0.00,0.00
10.825,-0.32,-0.03,0.94,-0.00,-0.00,-0.00,-0.00,0.00,-0.00,0.00
10.827,-0.32,-0.03,0.94,-0.00,-0.00,-0.00,0.00,0.00,-0.00,0.00
10.828,-0.32,-0.03,0.94,0.00,0.00,0.00,0.00,0.00,-0.00,0.00
10.905,-0.32,-0.03,0.94,0.00,0.00,0.00,0.00,0.00,-0.00,0.00
10.909,-0.32,-0.03,0.94,0.00,0.00,0.00,-0.00,-0.00,-0.00,0.00
10.91,-0.32,-0.03,0.94,-0.01,-0.00,0.00,-0.00,-0.00,-0.00,0.00
10.986,-0.32,-0.03,0.94,-0.01,-0.00,0.00,-0.00,-0.00,-0.00,0.00
10.989,-0.32,-0.03,0.94,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,0.00
10.99,-0.32,-0.03,0.94,-0.00,-0.00,-0.00,-0.00,0.00,-0.00,0.00
11.024,-0.32,-0.03,0.94,-0.00,-0.00,-0.00,-0.00,0.00,-0.00,0.00
11.027,-0.32,-0.03,0.94,-0.00,-0.00,-0.01,-0.00,0.00,-0.00,0.00
11.046,-0.32,-0.03,0.94,-0.00,-0.00,-0.01,0.00,0.00,-0.00,0.00
11.104,-0.32,-0.03,0.94,-0.00,-0.00,-0.01,0.00,0.00,-0.00,0.00
11.105,-0.32,-0.03,0.94,-0.00,-0.00,-0.01,-0.00,0.00,0.00,0.00
11.106,-0.32,-0.03,0.94,-0.01,-0.00,-0.01,-0.00,0.00,0.00,0.00
11.184,-0.32,-0.03,0.94,-0.01,-0.00,-0.01,-0.00,0.00,0.00,0.00
11.185,-0.32,-0.03,0.94,-0.01,-0.00,-0.01,-0.00,-0.00,-0.00,0.00
11.186,-0.32,-0.03,0.94,0.01,-0.00,0.01,-0.00,-0.00,-0.00,0.00
11.223,-0.32,-0.03,0.94,0.01,-0.00,0.01,-0.00,-0.00,-0.00,0.00
11.227,-0.32,-0.03,0.94,0.01,-0.00,0.01,-0.00,-0.00,-0.00,0.00
11.228,-0.32,-0.03,0.94,-0.00,-0.00,0.00,-0.00,-0.00,-0.00,0.00
11.303,-0.32,-0.03,0.94,-0.00,-0.00,0.00,-0.00,-0.00,-0.00,0.00
11.305,-0.32,-0.03,0.94,-0.00,-0.00,0.00,0.00,-0.00,-0.00,0.00
11.306,-0.32,-0.03,0.94,0.00,-0.00,-0.00,0.00,-0.00,-0.00,0.00
11.384,-0.32,-0.03,0.94,0.00,-0.00,-0.00,0.00,-0.00,-0.00,0.00
11.386,-0.32,-0.03,0.94,0.00,-0.00,-0.00,0.00,0.00,-0.00,0.00
11.387,-0.32,-0.03,0.94,-0.00,-0.00,0.00,0.00,0.00,-0.00,0.00
11.423,-0.32,-0.03,0.94,-0.00,-0.00,0.00,-0.00,0.00,-0.00,0.00
11.426,-0.32,-0.03,0.94,-0.01,0.00,0.00,-0.00,0.00,-0.00,0.00
11.427,-0.32,-0.03,0.94,-0.01,0.00,0.00,-0.00,0.00,-0.00,0.00
11.503,-0.32,-0.03,0.94,-0.01,0.00,0.00,-0.00,-0.00,-0.00,0.00
11.506,-0.32,-0.03,0.94,-0.00,-0.00,0.01,-0.00,-0.00,-0.00,0.00
11.507,-0.32,-0.03,0.94,-0.00,-0.00,0.01,-0.00,-0.00,-0.00,0.00
11.587,-0.32,-0.03,0.94,-0.00,-0.00,0.01,-0.00,-0.00,-0.00,0.00
11.59,-0.32,-0.03,0.94,-0.00,-0.00,0.01,-0.00,0.00,-0.00,0.00
11.591,-0.32,-0.03,0.94,-0.00,0.00,0.00,-0.00,0.00,-0.00,0.00
11.622,-0.32,-0.03,0.94,-0.00,-0.00,-0.01,-0.00,0.00,-0.00,0.00
11.625,-0.32,-0.03,0.94,-0.00,-0.00,-0.01,-0.00,0.00,-0.00,0.00
11.627,-0.32,-0.03,0.94,-0.00,-0.00,-0.01,0.00,0.00,-0.00,0.00
11.701,-0.32,-0.03,0.94,-0.00,-0.00,-0.01,0.00,0.00,-0.00,0.00
11.703,-0.32,-0.03,0.94,-0.00,-0.00,-0.01,0.00,0.00,-0.00,0.00
11.703,-0.32,-0.03,0.94,-0.00,-0.00,-0.00,0.00,0.00,-0.00,0.00
11.784,-0.32,-0.03,0.94,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,0.00
11.786,-0.32,-0.03,0.94,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,0.00
11.786,-0.32,-0.03,0.94,0.00,0.00,0.00,-0.00,-0.00,-0.00,0.00
11.821,-0.32,-0.03,0.94,0.00,0.00,0.00,-0.00,-0.00,-0.00,0.00
11.823,-0.32,-0.03,0.94,0.00,-0.00,-0.00,-0.00,-0.00,-0.00,0.00
11.824,-0.32,-0.03,0.94,0.00,-0.00,-0.00,-0.00,-0.00,-0.00,0.00
11.903,-0.32,-0.03,0.94,0.00,-0.00,-0.00,-0.00,-0.00,-0.00,0.00
11.905,-0.32,-0.03,0.94,-0.00,-0.01,-0.00,-0.00,-0.00,-0.00,0.00
11.906,-0.32,-0.03,0.94,-0.00,-0.01,-0.00,-0.00,-0.00,-0.00,0.00
11.986,-0.32,-0.03,0.94,-0.00,-0.01,-0.00,-0.00,-0.00,-0.00,0.00
11.989,-0.32,-0.03,0.94,-0.00,-0.00,0.00,-0.00,-0.00,-0.00,0.00
11.991,-0.32,-0.03,0.94,-0.00,-0.00,0.00,0.00,0.00,-0.00,0.00
12.019,-0.32,-0.03,0.94,-0.00,-0.00,0.00,-0.00,-0.00,0.00,0.00
12.021,-0.32,-0.03,0.94,-0.00,-0.00,0.00,-0.00,-0.00,0.00,0.00
12.022,-0.32,-0.03,0.94,-0.01,-0.00,-0.00,-0.00,-0.00,0.00,0.00
12.099,-0.32,-0.03,0.94,-0.01,-0.00,-0.00,-0.00,-0.00,0.00,0.00
12.099,-0.32,-0.03,0.94,-0.01,-0.00,-0.00,0.00,0.00,-0.00,0.00
12.099,-0.32,-0.03,0.94,-0.00,-0.00,-0.00,0.00,0.00,-0.00,0.00
12.183,-0.32,-0.03,0.94,-0.00,-0.00,-0.00,0.00,0.00,-0.00,0.00
12.184,-0.32,-0.03,0.94,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,0.00
12.184,-0.32,-0.03,0.94,-0.01,0.00,-0.01,-0.00,-0.00,-0.00,0.00
12.22,-0.32,-0.03,0.94,-0.01,0.00,-0.01,-0.00,-0.00,-0.00,0.00
12.223,-0.32,-0.03,0.94,-0.01,0.00,-0.01,0.00,0.00,-0.00,0.00
12.225,-0.32,-0.03,0.94,0.00,-0.00,-0.00,0.00,0.00,-0.00,0.00
12.298,-0.32,-0.03,0.94,0.00,-0.00,-0.00,0.00,0.00,-0.00,0.00
12.3,-0.32,-0.03,0.94,0.00,-0.00,-0.00,-0.00,-0.00,-0.00,0.00
12.3,-0.32,-0.03,0.94,-0.01,-0.00,0.00,-0.00,-0.00,-0.00,0.00
12.383,-0.32,-0.03,0.94,-0.01,-0.00,0.00,-0.00,-0.00,-0.00,0.00
